"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 250","30 Sep 2009","","","","2411.00"
"NIFTY SMALLCAP 250","29 Sep 2009","-","-","-","2386.44"
"NIFTY SMALLCAP 250","25 Sep 2009","","","","2375.50"
"NIFTY SMALLCAP 250","24 Sep 2009","-","-","-","2351.33"
"NIFTY SMALLCAP 250","23 Sep 2009","-","-","-","2343.40"
"NIFTY SMALLCAP 250","22 Sep 2009","-","-","-","2379.13"
"NIFTY SMALLCAP 250","18 Sep 2009","","","","2361.00"
"NIFTY SMALLCAP 250","17 Sep 2009","-","-","-","2348.22"
"NIFTY SMALLCAP 250","16 Sep 2009","","","","2350.80"
"NIFTY SMALLCAP 250","15 Sep 2009","-","-","-","2332.16"
"NIFTY SMALLCAP 250","14 Sep 2009","","","","2298.20"
"NIFTY SMALLCAP 250","11 Sep 2009","-","-","-","2297.79"
"NIFTY SMALLCAP 250","10 Sep 2009","","","","2309.20"
"NIFTY SMALLCAP 250","09 Sep 2009","-","-","-","2321.82"
"NIFTY SMALLCAP 250","08 Sep 2009","","","","2319.90"
"NIFTY SMALLCAP 250","07 Sep 2009","-","-","-","2321.56"
"NIFTY SMALLCAP 250","04 Sep 2009","","","","2264.10"
"NIFTY SMALLCAP 250","03 Sep 2009","-","-","-","2241.17"
"NIFTY SMALLCAP 250","02 Sep 2009","","","","2235.50"
"NIFTY SMALLCAP 250","01 Sep 2009","-","-","-","2242.54"
"NIFTY SMALLCAP 250","31 Aug 2009","","","","2276.20"
"NIFTY SMALLCAP 250","28 Aug 2009","-","-","-","2263.48"
"NIFTY SMALLCAP 250","27 Aug 2009","","","","2241.30"
"NIFTY SMALLCAP 250","26 Aug 2009","-","-","-","2230.86"
"NIFTY SMALLCAP 250","25 Aug 2009","-","-","-","2187.90"
"NIFTY SMALLCAP 250","24 Aug 2009","-","-","-","2167.06"
"NIFTY SMALLCAP 250","21 Aug 2009","","","","2110.00"
"NIFTY SMALLCAP 250","20 Aug 2009","","","","2080.10"
"NIFTY SMALLCAP 250","19 Aug 2009","-","-","-","2062.70"
"NIFTY SMALLCAP 250","18 Aug 2009","-","-","-","2071.49"
"NIFTY SMALLCAP 250","17 Aug 2009","-","-","-","2034.60"
"NIFTY SMALLCAP 250","14 Aug 2009","-","-","-","2098.85"
"NIFTY SMALLCAP 250","13 Aug 2009","","","","2098.20"
"NIFTY SMALLCAP 250","12 Aug 2009","-","-","-","2019.91"
"NIFTY SMALLCAP 250","11 Aug 2009","","","","2012.40"
"NIFTY SMALLCAP 250","10 Aug 2009","-","-","-","1998.33"
"NIFTY SMALLCAP 250","07 Aug 2009","","","","2029.40"
"NIFTY SMALLCAP 250","06 Aug 2009","","","","2072.10"
"NIFTY SMALLCAP 250","05 Aug 2009","-","-","-","2104.40"
"NIFTY SMALLCAP 250","04 Aug 2009","-","-","-","2088.32"
"NIFTY SMALLCAP 250","03 Aug 2009","","","","2085.20"
"NIFTY SMALLCAP 250","31 Jul 2009","-","-","-","2060.84"
"NIFTY SMALLCAP 250","30 Jul 2009","","","","2052.90"
"NIFTY SMALLCAP 250","29 Jul 2009","","","","2036.00"
"NIFTY SMALLCAP 250","28 Jul 2009","-","-","-","2063.10"
"NIFTY SMALLCAP 250","27 Jul 2009","","","","2033.10"
"NIFTY SMALLCAP 250","24 Jul 2009","-","-","-","2007.92"
"NIFTY SMALLCAP 250","23 Jul 2009","","","","1974.20"
"NIFTY SMALLCAP 250","22 Jul 2009","-","-","-","1924.45"
"NIFTY SMALLCAP 250","21 Jul 2009","","","","1939.70"
"NIFTY SMALLCAP 250","20 Jul 2009","-","-","-","1941.72"
"NIFTY SMALLCAP 250","17 Jul 2009","-","-","-","1892.60"
"NIFTY SMALLCAP 250","16 Jul 2009","-","-","-","1850.84"
"NIFTY SMALLCAP 250","15 Jul 2009","","","","1839.10"
"NIFTY SMALLCAP 250","14 Jul 2009","-","-","-","1760.79"
"NIFTY SMALLCAP 250","13 Jul 2009","","","","1693.00"
"NIFTY SMALLCAP 250","10 Jul 2009","-","-","-","1744.01"
"NIFTY SMALLCAP 250","09 Jul 2009","","","","1774.10"
"NIFTY SMALLCAP 250","08 Jul 2009","-","-","-","1775.23"
"NIFTY SMALLCAP 250","07 Jul 2009","","","","1839.20"
"NIFTY SMALLCAP 250","06 Jul 2009","-","-","-","1848.42"
"NIFTY SMALLCAP 250","03 Jul 2009","","","","1928.40"
"NIFTY SMALLCAP 250","02 Jul 2009","-","-","-","1919.27"
"NIFTY SMALLCAP 250","01 Jul 2009","","","","1907.20"
"NIFTY SMALLCAP 250","30 Jun 2009","-","-","-","1902.39"
"NIFTY SMALLCAP 250","29 Jun 2009","","","","1951.80"
"NIFTY SMALLCAP 250","26 Jun 2009","-","-","-","1923.02"
"NIFTY SMALLCAP 250","25 Jun 2009","","","","1888.00"
"NIFTY SMALLCAP 250","24 Jun 2009","-","-","-","1888.92"
"NIFTY SMALLCAP 250","23 Jun 2009","","","","1848.00"
"NIFTY SMALLCAP 250","22 Jun 2009","-","-","-","1847.65"
"NIFTY SMALLCAP 250","19 Jun 2009","","","","1857.20"
"NIFTY SMALLCAP 250","18 Jun 2009","-","-","-","1836.24"
"NIFTY SMALLCAP 250","17 Jun 2009","","","","1906.20"
"NIFTY SMALLCAP 250","16 Jun 2009","-","-","-","1984.26"
"NIFTY SMALLCAP 250","15 Jun 2009","","","","1948.80"
"NIFTY SMALLCAP 250","12 Jun 2009","-","-","-","1990.83"
"NIFTY SMALLCAP 250","11 Jun 2009","","","","2037.60"
"NIFTY SMALLCAP 250","10 Jun 2009","-","-","-","2049.36"
"NIFTY SMALLCAP 250","09 Jun 2009","","","","2040.30"
"NIFTY SMALLCAP 250","08 Jun 2009","-","-","-","2003.12"
"NIFTY SMALLCAP 250","05 Jun 2009","-","-","-","2119.30"
"NIFTY SMALLCAP 250","04 Jun 2009","-","-","-","2138.47"
"NIFTY SMALLCAP 250","03 Jun 2009","","","","2099.90"
"NIFTY SMALLCAP 250","02 Jun 2009","-","-","-","2060.64"
"NIFTY SMALLCAP 250","01 Jun 2009","","","","2031.80"
"NIFTY SMALLCAP 250","29 May 2009","-","-","-","1968.77"
"NIFTY SMALLCAP 250","28 May 2009","","","","1913.60"
"NIFTY SMALLCAP 250","27 May 2009","-","-","-","1918.92"
"NIFTY SMALLCAP 250","26 May 2009","","","","1851.00"
"NIFTY SMALLCAP 250","25 May 2009","-","-","-","1917.14"
"NIFTY SMALLCAP 250","22 May 2009","-","-","-","1836.60"
"NIFTY SMALLCAP 250","21 May 2009","","","","1779.70"
"NIFTY SMALLCAP 250","20 May 2009","-","-","-","1738.39"
"NIFTY SMALLCAP 250","19 May 2009","","","","1595.40"
"NIFTY SMALLCAP 250","18 May 2009","-","-","-","1549.69"
"NIFTY SMALLCAP 250","15 May 2009","","","","1428.20"
"NIFTY SMALLCAP 250","14 May 2009","-","-","-","1418.78"
"NIFTY SMALLCAP 250","13 May 2009","","","","1414.60"
"NIFTY SMALLCAP 250","12 May 2009","-","-","-","1419.88"
"NIFTY SMALLCAP 250","11 May 2009","","","","1404.00"
"NIFTY SMALLCAP 250","08 May 2009","-","-","-","1427.63"
"NIFTY SMALLCAP 250","07 May 2009","","","","1431.10"
"NIFTY SMALLCAP 250","06 May 2009","-","-","-","1393.92"
"NIFTY SMALLCAP 250","05 May 2009","","","","1395.50"
"NIFTY SMALLCAP 250","04 May 2009","-","-","-","1367.82"
"NIFTY SMALLCAP 250","29 Apr 2009","","","","1326.00"
"NIFTY SMALLCAP 250","28 Apr 2009","-","-","-","1309.08"
"NIFTY SMALLCAP 250","27 Apr 2009","","","","1353.70"
"NIFTY SMALLCAP 250","24 Apr 2009","-","-","-","1365.07"
"NIFTY SMALLCAP 250","23 Apr 2009","-","-","-","1343.10"
"NIFTY SMALLCAP 250","22 Apr 2009","","","","1334.20"
"NIFTY SMALLCAP 250","21 Apr 2009","-","-","-","1358.57"
"NIFTY SMALLCAP 250","20 Apr 2009","-","-","-","1350.90"
"NIFTY SMALLCAP 250","17 Apr 2009","-","-","-","1328.01"
"NIFTY SMALLCAP 250","16 Apr 2009","-","-","-","1319.00"
"NIFTY SMALLCAP 250","15 Apr 2009","-","-","-","1384.03"
"NIFTY SMALLCAP 250","13 Apr 2009","","","","1318.90"
"NIFTY SMALLCAP 250","09 Apr 2009","-","-","-","1277.57"
"NIFTY SMALLCAP 250","08 Apr 2009","-","-","-","1258.00"
"NIFTY SMALLCAP 250","06 Apr 2009","","","","1211.60"
"NIFTY SMALLCAP 250","02 Apr 2009","-","-","-","1176.83"
"NIFTY SMALLCAP 250","01 Apr 2009","","","","1145.60"
"NIFTY SMALLCAP 250","31 Mar 2009","-","-","-","1116.81"
"NIFTY SMALLCAP 250","30 Mar 2009","","","","1097.60"
"NIFTY SMALLCAP 250","27 Mar 2009","-","-","-","1106.35"
"NIFTY SMALLCAP 250","26 Mar 2009","","","","1084.30"
"NIFTY SMALLCAP 250","25 Mar 2009","","","","1074.40"
"NIFTY SMALLCAP 250","24 Mar 2009","-","-","-","1067.70"
"NIFTY SMALLCAP 250","23 Mar 2009","","","","1074.80"
"NIFTY SMALLCAP 250","20 Mar 2009","-","-","-","1049.01"
"NIFTY SMALLCAP 250","19 Mar 2009","","","","1051.20"
"NIFTY SMALLCAP 250","18 Mar 2009","-","-","-","1038.63"
"NIFTY SMALLCAP 250","17 Mar 2009","","","","1019.30"
"NIFTY SMALLCAP 250","16 Mar 2009","-","-","-","1016.02"
"NIFTY SMALLCAP 250","13 Mar 2009","-","-","-","993.04"
"NIFTY SMALLCAP 250","12 Mar 2009","","","","974.00"
"NIFTY SMALLCAP 250","09 Mar 2009","-","-","-","970.03"
"NIFTY SMALLCAP 250","06 Mar 2009","","","","985.67"
"NIFTY SMALLCAP 250","05 Mar 2009","-","-","-","987.53"
"NIFTY SMALLCAP 250","04 Mar 2009","-","-","-","1004.23"
"NIFTY SMALLCAP 250","03 Mar 2009","-","-","-","1008.50"
"NIFTY SMALLCAP 250","02 Mar 2009","-","-","-","1019.44"
"NIFTY SMALLCAP 250","27 Feb 2009","","","","1036.20"
"NIFTY SMALLCAP 250","26 Feb 2009","-","-","-","1041.19"
"NIFTY SMALLCAP 250","25 Feb 2009","","","","1040.60"
"NIFTY SMALLCAP 250","24 Feb 2009","-","-","-","1037.83"
"NIFTY SMALLCAP 250","20 Feb 2009","","","","1054.10"
"NIFTY SMALLCAP 250","19 Feb 2009","-","-","-","1071.82"
"NIFTY SMALLCAP 250","18 Feb 2009","","","","1075.10"
"NIFTY SMALLCAP 250","17 Feb 2009","-","-","-","1079.17"
"NIFTY SMALLCAP 250","16 Feb 2009","","","","1101.90"
"NIFTY SMALLCAP 250","13 Feb 2009","-","-","-","1131.33"
"NIFTY SMALLCAP 250","12 Feb 2009","","","","1119.50"
"NIFTY SMALLCAP 250","11 Feb 2009","-","-","-","1117.15"
"NIFTY SMALLCAP 250","10 Feb 2009","","","","1110.20"
"NIFTY SMALLCAP 250","09 Feb 2009","-","-","-","1105.92"
"NIFTY SMALLCAP 250","06 Feb 2009","","","","1090.50"
"NIFTY SMALLCAP 250","05 Feb 2009","-","-","-","1074.97"
"NIFTY SMALLCAP 250","04 Feb 2009","-","-","-","1084.90"
"NIFTY SMALLCAP 250","03 Feb 2009","","","","1086.50"
"NIFTY SMALLCAP 250","02 Feb 2009","-","-","-","1090.95"
"NIFTY SMALLCAP 250","30 Jan 2009","","","","1108.00"
"NIFTY SMALLCAP 250","29 Jan 2009","-","-","-","1096.21"
"NIFTY SMALLCAP 250","28 Jan 2009","-","-","-","1096.00"
"NIFTY SMALLCAP 250","27 Jan 2009","","","","1087.90"
"NIFTY SMALLCAP 250","23 Jan 2009","-","-","-","1081.68"
"NIFTY SMALLCAP 250","22 Jan 2009","","","","1095.40"
"NIFTY SMALLCAP 250","21 Jan 2009","-","-","-","1114.44"
"NIFTY SMALLCAP 250","20 Jan 2009","","","","1139.40"
"NIFTY SMALLCAP 250","19 Jan 2009","-","-","-","1146.94"
"NIFTY SMALLCAP 250","16 Jan 2009","-","-","-","1135.50"
"NIFTY SMALLCAP 250","15 Jan 2009","-","-","-","1131.38"
"NIFTY SMALLCAP 250","14 Jan 2009","","","","1152.70"
"NIFTY SMALLCAP 250","13 Jan 2009","-","-","-","1135.83"
"NIFTY SMALLCAP 250","12 Jan 2009","-","-","-","1152.30"
"NIFTY SMALLCAP 250","09 Jan 2009","-","-","-","1170.33"
"NIFTY SMALLCAP 250","07 Jan 2009","","","","1203.80"
"NIFTY SMALLCAP 250","06 Jan 2009","-","-","-","1293.15"
"NIFTY SMALLCAP 250","05 Jan 2009","","","","1291.00"
"NIFTY SMALLCAP 250","02 Jan 2009","-","-","-","1270.88"
"NIFTY SMALLCAP 250","01 Jan 2009","","","","1248.90"
"NIFTY SMALLCAP 250","31 Dec 2008","-","-","-","1214.54"
"NIFTY SMALLCAP 250","30 Dec 2008","","","","1201.50"
"NIFTY SMALLCAP 250","29 Dec 2008","-","-","-","1176.75"
"NIFTY SMALLCAP 250","26 Dec 2008","","","","1164.50"
"NIFTY SMALLCAP 250","24 Dec 2008","-","-","-","1175.24"
"NIFTY SMALLCAP 250","23 Dec 2008","","","","1188.00"
"NIFTY SMALLCAP 250","22 Dec 2008","-","-","-","1221.92"
"NIFTY SMALLCAP 250","19 Dec 2008","","","","1230.70"
"NIFTY SMALLCAP 250","18 Dec 2008","-","-","-","1224.36"
"NIFTY SMALLCAP 250","17 Dec 2008","","","","1208.00"
"NIFTY SMALLCAP 250","16 Dec 2008","-","-","-","1249.65"
"NIFTY SMALLCAP 250","15 Dec 2008","","","","1209.10"
"NIFTY SMALLCAP 250","12 Dec 2008","-","-","-","1170.35"
"NIFTY SMALLCAP 250","11 Dec 2008","-","-","-","1145.40"
"NIFTY SMALLCAP 250","10 Dec 2008","-","-","-","1126.38"
"NIFTY SMALLCAP 250","08 Dec 2008","","","","1112.00"
"NIFTY SMALLCAP 250","05 Dec 2008","-","-","-","1108.64"
"NIFTY SMALLCAP 250","04 Dec 2008","-","-","-","1111.70"
"NIFTY SMALLCAP 250","03 Dec 2008","","","","1087.80"
"NIFTY SMALLCAP 250","02 Dec 2008","-","-","-","1081.62"
"NIFTY SMALLCAP 250","01 Dec 2008","-","-","-","1099.30"
"NIFTY SMALLCAP 250","28 Nov 2008","-","-","-","1111.02"
"NIFTY SMALLCAP 250","26 Nov 2008","","","","1111.90"
"NIFTY SMALLCAP 250","25 Nov 2008","-","-","-","1116.79"
"NIFTY SMALLCAP 250","24 Nov 2008","","","","1127.40"
"NIFTY SMALLCAP 250","21 Nov 2008","-","-","-","1133.04"
"NIFTY SMALLCAP 250","20 Nov 2008","","","","1133.20"
"NIFTY SMALLCAP 250","19 Nov 2008","-","-","-","1168.98"
"NIFTY SMALLCAP 250","18 Nov 2008","-","-","-","1191.20"
"NIFTY SMALLCAP 250","17 Nov 2008","-","-","-","1223.12"
"NIFTY SMALLCAP 250","14 Nov 2008","","","","1255.00"
"NIFTY SMALLCAP 250","12 Nov 2008","-","-","-","1274.31"
"NIFTY SMALLCAP 250","11 Nov 2008","","","","1294.60"
"NIFTY SMALLCAP 250","10 Nov 2008","-","-","-","1335.93"
"NIFTY SMALLCAP 250","07 Nov 2008","","","","1301.60"
"NIFTY SMALLCAP 250","06 Nov 2008","-","-","-","1292.32"
"NIFTY SMALLCAP 250","05 Nov 2008","-","-","-","1323.80"
"NIFTY SMALLCAP 250","04 Nov 2008","-","-","-","1351.19"
"NIFTY SMALLCAP 250","03 Nov 2008","","","","1320.50"
"NIFTY SMALLCAP 250","31 Oct 2008","","","","1264.10"
"NIFTY SMALLCAP 250","29 Oct 2008","-","-","-","1227.20"
"NIFTY SMALLCAP 250","28 Oct 2008","","","","1239.70"
"NIFTY SMALLCAP 250","27 Oct 2008","-","-","-","1155.88"
"NIFTY SMALLCAP 250","24 Oct 2008","","","","1217.30"
"NIFTY SMALLCAP 250","23 Oct 2008","-","-","-","1328.02"
"NIFTY SMALLCAP 250","22 Oct 2008","","","","1376.00"
"NIFTY SMALLCAP 250","21 Oct 2008","-","-","-","1405.48"
"NIFTY SMALLCAP 250","20 Oct 2008","-","-","-","1376.20"
"NIFTY SMALLCAP 250","17 Oct 2008","-","-","-","1398.16"
"NIFTY SMALLCAP 250","16 Oct 2008","","","","1436.40"
"NIFTY SMALLCAP 250","15 Oct 2008","-","-","-","1453.35"
"NIFTY SMALLCAP 250","14 Oct 2008","","","","1525.40"
"NIFTY SMALLCAP 250","13 Oct 2008","-","-","-","1489.15"
"NIFTY SMALLCAP 250","10 Oct 2008","","","","1439.80"
"NIFTY SMALLCAP 250","08 Oct 2008","-","-","-","1569.56"
"NIFTY SMALLCAP 250","07 Oct 2008","","","","1651.70"
"NIFTY SMALLCAP 250","06 Oct 2008","-","-","-","1690.44"
"NIFTY SMALLCAP 250","03 Oct 2008","","","","1818.60"
"NIFTY SMALLCAP 250","01 Oct 2008","-","-","-","1874.65"
"NIFTY SMALLCAP 250","30 Sep 2008","","","","1864.60"
"NIFTY SMALLCAP 250","29 Sep 2008","-","-","-","1842.41"
"NIFTY SMALLCAP 250","26 Sep 2008","","","","1937.60"
"NIFTY SMALLCAP 250","25 Sep 2008","-","-","-","1997.94"
"NIFTY SMALLCAP 250","24 Sep 2008","","","","2019.10"
"NIFTY SMALLCAP 250","23 Sep 2008","-","-","-","2012.12"
"NIFTY SMALLCAP 250","22 Sep 2008","","","","2051.40"
"NIFTY SMALLCAP 250","19 Sep 2008","-","-","-","2055.15"
"NIFTY SMALLCAP 250","18 Sep 2008","-","-","-","2003.40"
"NIFTY SMALLCAP 250","17 Sep 2008","","","","2042.10"
"NIFTY SMALLCAP 250","16 Sep 2008","-","-","-","2070.35"
"NIFTY SMALLCAP 250","15 Sep 2008","-","-","-","2100.10"
"NIFTY SMALLCAP 250","12 Sep 2008","","","","2203.60"
"NIFTY SMALLCAP 250","11 Sep 2008","-","-","-","2243.27"
"NIFTY SMALLCAP 250","10 Sep 2008","-","-","-","2270.50"
"NIFTY SMALLCAP 250","09 Sep 2008","","","","2294.10"
"NIFTY SMALLCAP 250","08 Sep 2008","-","-","-","2303.22"
"NIFTY SMALLCAP 250","05 Sep 2008","","","","2285.80"
"NIFTY SMALLCAP 250","04 Sep 2008","-","-","-","2312.87"
"NIFTY SMALLCAP 250","02 Sep 2008","","","","2316.50"
"NIFTY SMALLCAP 250","01 Sep 2008","-","-","-","2294.21"
"NIFTY SMALLCAP 250","29 Aug 2008","","","","2301.70"
"NIFTY SMALLCAP 250","28 Aug 2008","-","-","-","2257.74"
"NIFTY SMALLCAP 250","27 Aug 2008","-","-","-","2288.00"
"NIFTY SMALLCAP 250","26 Aug 2008","","","","2298.30"
"NIFTY SMALLCAP 250","25 Aug 2008","-","-","-","2299.12"
"NIFTY SMALLCAP 250","22 Aug 2008","-","-","-","2297.50"
"NIFTY SMALLCAP 250","21 Aug 2008","","","","2296.00"
"NIFTY SMALLCAP 250","20 Aug 2008","-","-","-","2343.44"
"NIFTY SMALLCAP 250","19 Aug 2008","","","","2314.30"
"NIFTY SMALLCAP 250","18 Aug 2008","-","-","-","2312.89"
"NIFTY SMALLCAP 250","14 Aug 2008","","","","2332.80"
"NIFTY SMALLCAP 250","13 Aug 2008","-","-","-","2366.93"
"NIFTY SMALLCAP 250","12 Aug 2008","","","","2361.60"
"NIFTY SMALLCAP 250","11 Aug 2008","-","-","-","2373.42"
"NIFTY SMALLCAP 250","08 Aug 2008","","","","2344.00"
"NIFTY SMALLCAP 250","07 Aug 2008","-","-","-","2332.95"
"NIFTY SMALLCAP 250","06 Aug 2008","","","","2318.50"
"NIFTY SMALLCAP 250","05 Aug 2008","-","-","-","2318.44"
"NIFTY SMALLCAP 250","04 Aug 2008","","","","2295.40"
"NIFTY SMALLCAP 250","01 Aug 2008","-","-","-","2263.04"
"NIFTY SMALLCAP 250","31 Jul 2008","","","","2245.10"
"NIFTY SMALLCAP 250","30 Jul 2008","-","-","-","2242.76"
"NIFTY SMALLCAP 250","29 Jul 2008","","","","2217.30"
"NIFTY SMALLCAP 250","28 Jul 2008","-","-","-","2253.15"
"NIFTY SMALLCAP 250","25 Jul 2008","","","","2223.00"
"NIFTY SMALLCAP 250","24 Jul 2008","-","-","-","2231.37"
"NIFTY SMALLCAP 250","23 Jul 2008","","","","2237.50"
"NIFTY SMALLCAP 250","22 Jul 2008","-","-","-","2149.71"
"NIFTY SMALLCAP 250","21 Jul 2008","","","","2115.50"
"NIFTY SMALLCAP 250","18 Jul 2008","-","-","-","2120.11"
"NIFTY SMALLCAP 250","17 Jul 2008","","","","2100.90"
"NIFTY SMALLCAP 250","16 Jul 2008","-","-","-","2079.68"
"NIFTY SMALLCAP 250","15 Jul 2008","-","-","-","2101.30"
"NIFTY SMALLCAP 250","14 Jul 2008","-","-","-","2158.97"
"NIFTY SMALLCAP 250","11 Jul 2008","","","","2177.30"
"NIFTY SMALLCAP 250","10 Jul 2008","-","-","-","2210.34"
"NIFTY SMALLCAP 250","09 Jul 2008","","","","2203.90"
"NIFTY SMALLCAP 250","08 Jul 2008","-","-","-","2147.83"
"NIFTY SMALLCAP 250","07 Jul 2008","-","-","-","2162.60"
"NIFTY SMALLCAP 250","04 Jul 2008","","","","2130.10"
"NIFTY SMALLCAP 250","03 Jul 2008","-","-","-","2089.98"
"NIFTY SMALLCAP 250","02 Jul 2008","","","","2140.80"
"NIFTY SMALLCAP 250","01 Jul 2008","-","-","-","2095.19"
"NIFTY SMALLCAP 250","30 Jun 2008","","","","2193.30"
"NIFTY SMALLCAP 250","27 Jun 2008","-","-","-","2258.88"
"NIFTY SMALLCAP 250","26 Jun 2008","","","","2317.90"
"NIFTY SMALLCAP 250","25 Jun 2008","-","-","-","2309.35"
"NIFTY SMALLCAP 250","24 Jun 2008","","","","2290.20"
"NIFTY SMALLCAP 250","23 Jun 2008","-","-","-","2319.27"
"NIFTY SMALLCAP 250","20 Jun 2008","","","","2397.90"
"NIFTY SMALLCAP 250","19 Jun 2008","-","-","-","2467.53"
"NIFTY SMALLCAP 250","18 Jun 2008","","","","2506.30"
"NIFTY SMALLCAP 250","17 Jun 2008","-","-","-","2514.92"
"NIFTY SMALLCAP 250","16 Jun 2008","","","","2473.70"
"NIFTY SMALLCAP 250","13 Jun 2008","-","-","-","2444.36"
"NIFTY SMALLCAP 250","12 Jun 2008","","","","2433.30"
"NIFTY SMALLCAP 250","11 Jun 2008","-","-","-","2414.68"
"NIFTY SMALLCAP 250","10 Jun 2008","","","","2375.00"
"NIFTY SMALLCAP 250","09 Jun 2008","-","-","-","2391.01"
"NIFTY SMALLCAP 250","06 Jun 2008","","","","2465.50"
"NIFTY SMALLCAP 250","05 Jun 2008","-","-","-","2478.82"
"NIFTY SMALLCAP 250","04 Jun 2008","","","","2475.00"
"NIFTY SMALLCAP 250","03 Jun 2008","-","-","-","2532.83"
"NIFTY SMALLCAP 250","02 Jun 2008","","","","2561.00"
"NIFTY SMALLCAP 250","30 May 2008","-","-","-","2628.58"
"NIFTY SMALLCAP 250","29 May 2008","-","-","-","2627.10"
"NIFTY SMALLCAP 250","28 May 2008","-","-","-","2639.37"
"NIFTY SMALLCAP 250","27 May 2008","","","","2618.00"
"NIFTY SMALLCAP 250","26 May 2008","-","-","-","2645.75"
"NIFTY SMALLCAP 250","23 May 2008","","","","2702.20"
"NIFTY SMALLCAP 250","22 May 2008","-","-","-","2743.78"
"NIFTY SMALLCAP 250","21 May 2008","","","","2781.80"
"NIFTY SMALLCAP 250","20 May 2008","-","-","-","2758.96"
"NIFTY SMALLCAP 250","16 May 2008","","","","2759.00"
"NIFTY SMALLCAP 250","15 May 2008","-","-","-","2735.15"
"NIFTY SMALLCAP 250","14 May 2008","","","","2691.00"
"NIFTY SMALLCAP 250","13 May 2008","-","-","-","2676.22"
"NIFTY SMALLCAP 250","12 May 2008","-","-","-","2672.20"
"NIFTY SMALLCAP 250","09 May 2008","-","-","-","2696.21"
"NIFTY SMALLCAP 250","08 May 2008","","","","2755.40"
"NIFTY SMALLCAP 250","07 May 2008","-","-","-","2775.02"
"NIFTY SMALLCAP 250","06 May 2008","","","","2779.00"
"NIFTY SMALLCAP 250","05 May 2008","-","-","-","2813.88"
"NIFTY SMALLCAP 250","02 May 2008","","","","2803.20"
"NIFTY SMALLCAP 250","30 Apr 2008","-","-","-","2780.28"
"NIFTY SMALLCAP 250","29 Apr 2008","","","","2772.40"
"NIFTY SMALLCAP 250","28 Apr 2008","-","-","-","2740.75"
"NIFTY SMALLCAP 250","25 Apr 2008","-","-","-","2735.20"
"NIFTY SMALLCAP 250","24 Apr 2008","-","-","-","2727.77"
"NIFTY SMALLCAP 250","23 Apr 2008","","","","2751.60"
"NIFTY SMALLCAP 250","22 Apr 2008","-","-","-","2741.89"
"NIFTY SMALLCAP 250","21 Apr 2008","","","","2729.70"
"NIFTY SMALLCAP 250","17 Apr 2008","-","-","-","2664.95"
"NIFTY SMALLCAP 250","16 Apr 2008","","","","2613.80"
"NIFTY SMALLCAP 250","15 Apr 2008","-","-","-","2571.53"
"NIFTY SMALLCAP 250","11 Apr 2008","","","","2545.00"
"NIFTY SMALLCAP 250","10 Apr 2008","-","-","-","2531.08"
"NIFTY SMALLCAP 250","09 Apr 2008","-","-","-","2520.00"
"NIFTY SMALLCAP 250","08 Apr 2008","-","-","-","2478.78"
"NIFTY SMALLCAP 250","07 Apr 2008","","","","2468.80"
"NIFTY SMALLCAP 250","04 Apr 2008","-","-","-","2444.56"
"NIFTY SMALLCAP 250","03 Apr 2008","","","","2485.70"
"NIFTY SMALLCAP 250","02 Apr 2008","-","-","-","2502.24"
"NIFTY SMALLCAP 250","01 Apr 2008","","","","2504.80"
"NIFTY SMALLCAP 250","31 Mar 2008","-","-","-","2520.87"
"NIFTY SMALLCAP 250","28 Mar 2008","","","","2546.00"
"NIFTY SMALLCAP 250","27 Mar 2008","-","-","-","2436.09"
"NIFTY SMALLCAP 250","26 Mar 2008","","","","2420.40"
"NIFTY SMALLCAP 250","25 Mar 2008","-","-","-","2369.15"
"NIFTY SMALLCAP 250","24 Mar 2008","","","","2240.00"
"NIFTY SMALLCAP 250","19 Mar 2008","-","-","-","2326.21"
"NIFTY SMALLCAP 250","18 Mar 2008","","","","2360.60"
"NIFTY SMALLCAP 250","17 Mar 2008","-","-","-","2388.36"
"NIFTY SMALLCAP 250","14 Mar 2008","","","","2545.20"
"NIFTY SMALLCAP 250","13 Mar 2008","-","-","-","2522.22"
"NIFTY SMALLCAP 250","12 Mar 2008","","","","2669.60"
"NIFTY SMALLCAP 250","11 Mar 2008","-","-","-","2687.93"
"NIFTY SMALLCAP 250","10 Mar 2008","","","","2602.80"
"NIFTY SMALLCAP 250","07 Mar 2008","-","-","-","2630.77"
"NIFTY SMALLCAP 250","05 Mar 2008","","","","2752.10"
"NIFTY SMALLCAP 250","04 Mar 2008","-","-","-","2779.23"
"NIFTY SMALLCAP 250","03 Mar 2008","","","","2854.20"
"NIFTY SMALLCAP 250","29 Feb 2008","-","-","-","2987.76"
"NIFTY SMALLCAP 250","28 Feb 2008","","","","2996.80"
"NIFTY SMALLCAP 250","27 Feb 2008","-","-","-","3003.06"
"NIFTY SMALLCAP 250","26 Feb 2008","","","","2993.90"
"NIFTY SMALLCAP 250","25 Feb 2008","-","-","-","2945.25"
"NIFTY SMALLCAP 250","22 Feb 2008","","","","2959.60"
"NIFTY SMALLCAP 250","21 Feb 2008","-","-","-","2985.07"
"NIFTY SMALLCAP 250","20 Feb 2008","","","","2956.40"
"NIFTY SMALLCAP 250","19 Feb 2008","-","-","-","2994.61"
"NIFTY SMALLCAP 250","18 Feb 2008","","","","2977.80"
